id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.5048064554884687,0.05681625920583653,0.22646239723289435,0.1302245383276188,0.03980950824381164,0.1001997274104619,0.0265643944513291,0.4097712175137817,0.027924097259812895,0.0009640846613990095,0.42468765115380025,0.16416253944777692,0.17350549510046398,0.38499657440410257,0.0950127191245689,0.159612406660619,0.423845844235271,2.8934347964468672e-05,0.1296017204082908,0.16067624011432696
1,0.05681625920583653,0.20517014512412934,0.1369669725546127,0.06877764004970675,0.030571309343101826,0.026958960088316337,0.08034698828216291,0.1832803823241978,0.05621944056638599,0.08991682931389533,0.05149429260984949,0.07201149196500764,0.15949942739693815,0.07451043071274388,0.0350125937504386,0.04364936091025234,0.15627589273472872,0.045630298208866014,0.0029927570419538536,0.1893519993074702
2,0.22646239723289435,0.1369669725546127,0.4157031691858091,0.11109562273293035,0.10988625793429634,0.08246028560332838,0.08884982442623253,0.29042732025363155,0.18087213362779897,0.03627999555840087,0.1864195241097763,0.1194651989731503,0.09153252474206394,0.21880965809035893,0.16614412167663006,0.19446663418003102,0.23596429833301294,0.005964392701271099,0.045797272642629845,0.23996931811057035
3,0.1302245383276188,0.06877764004970675,0.11109562273293035,0.2823972353993445,0.09269572725826407,0.03853541127641073,0.18535594865728902,0.06378473414593076,0.14572621756124712,0.11689520981026086,0.08083922125317529,0.07012817467875142,0.12384660461665942,0.11119449140759338,0.05791968593292554,0.15196311721778138,0.19441528217889867,0.04101901244607847,0.08143245586307367,0.12817822803008103
4,0.03980950824381164,0.030571309343101826,0.10988625793429634,0.09269572725826407,0.13550197824341817,0.04957458629236202,0.07456300950105027,0.058539643604332635,0.26394201295932634,0.14437891608359923,0.045587955418064346,0.02777604379017345,0.0243834954102308,0.052897380093095074,0.10672050668107481,0.09990742735902639,0.0899068028896901,0.08460979435990752,0.0600301982776397,0.009752503864306167
5,0.1001997274104619,0.026958960088316337,0.08246028560332838,0.03853541127641073,0.04957458629236202,0.2558114391954218,0.05140913238376508,0.2219215027430061,0.21839968191688364,0.047451550737862815,0.09789056978949487,0.0732515771694,0.04857689579317501,0.18232216421604916,0.14065632481174895,0.09583633220358391,0.10391573358297998,0.05702316663183134,0.08900110084142308,0.05284608460491156
6,0.0265643944513291,0.08034698828216291,0.08884982442623253,0.18535594865728902,0.07456300950105027,0.05140913238376508,0.25629702932995635,0.09423487426343512,0.1941790388367568,0.1954295922846201,0.07596814360649373,0.062262786944725916,0.05886682261901193,0.11776739892591753,0.061015042345497185,0.1076088719562401,0.12089079550303657,0.06663499435407302,0.02315674534107593,0.0910572740331124
7,0.4097712175137817,0.1832803823241978,0.29042732025363155,0.06378473414593076,0.058539643604332635,0.2219215027430061,0.09423487426343512,0.7274154421992637,0.14452224060366278,0.06577453974115166,0.5488982296560947,0.2258195390606969,0.24220958491764694,0.5386637039936318,0.10812566742819658,0.12636176133854837,0.5738702381930726,0.018068135476076483,0.14190214496576062,0.22275064613300438
8,0.027924097259812895,0.05621944056638599,0.18087213362779897,0.14572621756124712,0.26394201295932634,0.21839968191688364,0.1941790388367568,0.14452224060366278,1.1709153953962548,0.8432125286701077,0.04256023903767001,0.08450287156741605,0.15931986529714903,0.10614593805041272,0.7576441507723651,0.5261108673178883,0.10108651935322746,0.5854469536474839,0.18586682856541015,0.0850345755505501
9,0.0009640846613990095,0.08991682931389533,0.03627999555840087,0.11689520981026086,0.14437891608359923,0.047451550737862815,0.1954295922846201,0.06577453974115166,0.8432125286701077,0.832974459948029,0.03592267460601748,0.09803724578396117,0.19469932414090926,0.036294307297057606,0.6370946104129125,0.46128826533843753,0.09738764012325656,0.6089411551958486,0.10167554900185954,0.07677896226696923
