id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,1.176904497601786,0.14907700207335517,0.061001635209667116,0.5632111494517369,0.13719308656740778,0.11372855087473412,0.08274739203132155,0.9581409513304605,0.1442158866172302,0.0821662957282048,0.16839653721512593,0.721946929373275,0.03809701188765989,0.0,0.5936209364484218,0.12562713719043153,0.34301299622633935,0.27580504736378825,0.11250682204716546,0.046497764666578865
1,0.14907700207335517,0.674713266054799,0.5255665349052494,0.15163417339497232,0.16547026265019066,0.1826676142303812,0.03882516130762405,0.08129250215232021,0.49493751234698485,0.49823834187570676,0.21172069422477785,0.17315552783924767,0.0036884285851506832,0.39235843031534073,0.0017981584528762751,0.1780203507150801,0.15722455483203154,0.2328500393793044,0.08241949839300318,0.15127068081278797
2,0.061001635209667116,0.5255665349052494,0.914225203671005,0.09417901091817012,0.13711214838966176,0.1490766442323461,0.12022775023579095,0.09890900371658073,0.5686436605396782,0.6148884978060506,0.06292791312836338,0.13971342257697952,0.023822556835108092,0.516605123121385,0.0,0.32651654680555886,0.06848964732702931,0.07572573801603821,0.03714085218622411,0.16059413517819776
3,0.5632111494517369,0.15163417339497232,0.09417901091817012,0.8298644905091338,0.22312189951810926,0.06125144750900803,0.2652768170027791,0.7890646420951638,0.06423210888195297,0.16669215184646768,0.3591499912513236,0.5320346479966034,0.049303429956069685,0.016441288063041154,0.40920375208680826,0.11999270463351049,0.33809341365914863,0.24051171043279224,0.10680895757607267,0.17328210186800588
4,0.13719308656740778,0.16547026265019066,0.13711214838966176,0.22312189951810926,0.29323744474008784,0.10806512048261478,0.09070271152358801,0.10334310913111056,0.18643853073818,0.147398982215066,0.20589341683104356,0.12033127339946743,0.005844538299739881,0.11099607640844397,0.15395477985804765,0.03635600884431567,0.09855999394764468,0.11017025222456468,0.02532659350285495,0.05750137153331889
5,0.11372855087473412,0.1826676142303812,0.1490766442323461,0.06125144750900803,0.10806512048261478,0.1779201837937749,0.016374039259015382,0.09106419009185883,0.27743835054356736,0.14338138733100506,0.042383958238945654,0.0709662514569414,0.0,0.10192411134632876,0.07094540650658895,0.017287179281524793,0.059053728985986396,0.10249775154716978,0.04875790254282611,0.076480779565351
6,0.08274739203132155,0.03882516130762405,0.12022775023579095,0.2652768170027791,0.09070271152358801,0.016374039259015382,0.2369207988538914,0.2648261107485632,0.07356360116539788,0.18202291096629242,0.1142342390661311,0.1299097649288417,0.05104591308051445,0.06126206963669754,0.09911910044482482,0.08415330707218402,0.08958602848366476,0.078193352600406,0.09596670700951407,0.1685765184857102
7,0.9581409513304605,0.08129250215232021,0.09890900371658073,0.7890646420951638,0.10334310913111056,0.09106419009185883,0.2648261107485632,1.221957881092204,0.12088448742307643,0.187551517337699,0.18421156141076733,0.7496729897322679,0.09486503833849558,0.0,0.5377981043964859,0.12286536593085393,0.33632513165061484,0.2590264942934636,0.15372765103266114,0.20584873982105079
8,0.1442158866172302,0.49493751234698485,0.5686436605396782,0.06423210888195297,0.18643853073818,0.27743835054356736,0.07356360116539788,0.12088448742307643,0.8360801993293187,0.5089238952097186,0.14601206330456923,0.16569504655385095,0.012210350152036144,0.5060804821029317,0.12395946916305417,0.07698755628666638,0.1403584499438205,0.1614477374197999,0.13856341247011902,0.21032658620004374
9,0.0821662957282048,0.49823834187570676,0.6148884978060506,0.16669215184646768,0.147398982215066,0.14338138733100506,0.18202291096629242,0.187551517337699,0.5089238952097186,0.6241149101410807,0.1856352113761374,0.1913677643774819,0.0450416363269501,0.42266063862614583,0.02981303688731683,0.22138670667251045,0.06410127003093721,0.17311832547301853,0.12295590548177483,0.20742986522343757
